"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"SRECTO56","Good/very good health, total aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","ISL","Iceland","2008","2008",90.7,,
"SRECTO56","Good/very good health, total aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","ISL","Iceland","2009","2009",90.2,,
"SRECTO56","Good/very good health, total aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","ISL","Iceland","2010","2010",89.2,,
"SRECTO56","Good/very good health, total aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","ISL","Iceland","2011","2011",89.5,,
"SRECTO56","Good/very good health, total aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","ISL","Iceland","2012","2012",88.7,,
"SRECTO56","Good/very good health, total aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","ISL","Iceland","2013","2013",86.7,,
"SRECTO56","Good/very good health, total aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","ISL","Iceland","2014","2014",84.7,,
"SRECTO56","Good/very good health, total aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","ISL","Iceland","2015","2015",86.2,,
"SRECTO56","Good/very good health, total aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","ISL","Iceland","2016","2016",83.4,,
"SRECMA02","Good/very good health, males aged 15+, Low education (ISCED 0 to 2)","PERCALEF","% of population (crude rate)","POL","Poland","2005","2005",47,,
"SRECMA02","Good/very good health, males aged 15+, Low education (ISCED 0 to 2)","PERCALEF","% of population (crude rate)","POL","Poland","2006","2006",47.2,,
"SRECMA02","Good/very good health, males aged 15+, Low education (ISCED 0 to 2)","PERCALEF","% of population (crude rate)","POL","Poland","2007","2007",47.5,,
"SRECMA02","Good/very good health, males aged 15+, Low education (ISCED 0 to 2)","PERCALEF","% of population (crude rate)","POL","Poland","2008","2008",47,,
"SRECMA02","Good/very good health, males aged 15+, Low education (ISCED 0 to 2)","PERCALEF","% of population (crude rate)","POL","Poland","2009","2009",45.9,,
"SRECMA02","Good/very good health, males aged 15+, Low education (ISCED 0 to 2)","PERCALEF","% of population (crude rate)","POL","Poland","2010","2010",48.5,,
"SRECMA02","Good/very good health, males aged 15+, Low education (ISCED 0 to 2)","PERCALEF","% of population (crude rate)","POL","Poland","2011","2011",50.1,,
"SRECMA02","Good/very good health, males aged 15+, Low education (ISCED 0 to 2)","PERCALEF","% of population (crude rate)","POL","Poland","2012","2012",48.8,,
"SRECMA02","Good/very good health, males aged 15+, Low education (ISCED 0 to 2)","PERCALEF","% of population (crude rate)","POL","Poland","2013","2013",48.3,,
"SRECMA02","Good/very good health, males aged 15+, Low education (ISCED 0 to 2)","PERCALEF","% of population (crude rate)","POL","Poland","2014","2014",47.7,,
"SRECMA02","Good/very good health, males aged 15+, Low education (ISCED 0 to 2)","PERCALEF","% of population (crude rate)","POL","Poland","2015","2015",49.1,,
"SRECMA02","Good/very good health, males aged 15+, Low education (ISCED 0 to 2)","PERCALEF","% of population (crude rate)","POL","Poland","2016","2016",49.6,,
"SRECMA02","Good/very good health, males aged 15+, Low education (ISCED 0 to 2)","PERCALEF","% of population (crude rate)","POL","Poland","2017","2017",49.6,,
"SRECGHQV","Good/very good health, total aged 15+, Income quintile 5 (highest)","PERCALEF","% of population (crude rate)","GRC","Greece","2004","2004",89.5,,
"SRECGHQV","Good/very good health, total aged 15+, Income quintile 5 (highest)","PERCALEF","% of population (crude rate)","GRC","Greece","2005","2005",88.6,,
"SRECGHQV","Good/very good health, total aged 15+, Income quintile 5 (highest)","PERCALEF","% of population (crude rate)","GRC","Greece","2006","2006",88.1,,
"SRECGHQV","Good/very good health, total aged 15+, Income quintile 5 (highest)","PERCALEF","% of population (crude rate)","GRC","Greece","2007","2007",88.7,,
"SRECGHQV","Good/very good health, total aged 15+, Income quintile 5 (highest)","PERCALEF","% of population (crude rate)","GRC","Greece","2008","2008",86.9,,
"SRECGHQV","Good/very good health, total aged 15+, Income quintile 5 (highest)","PERCALEF","% of population (crude rate)","GRC","Greece","2009","2009",87.8,,
"SRECGHQV","Good/very good health, total aged 15+, Income quintile 5 (highest)","PERCALEF","% of population (crude rate)","GRC","Greece","2010","2010",87.6,,
"SRECGHQV","Good/very good health, total aged 15+, Income quintile 5 (highest)","PERCALEF","% of population (crude rate)","GRC","Greece","2011","2011",86.8,,
"SRECGHQV","Good/very good health, total aged 15+, Income quintile 5 (highest)","PERCALEF","% of population (crude rate)","GRC","Greece","2012","2012",82.6,,
"SRECGHQV","Good/very good health, total aged 15+, Income quintile 5 (highest)","PERCALEF","% of population (crude rate)","GRC","Greece","2013","2013",82.3,,
"SRECGHQV","Good/very good health, total aged 15+, Income quintile 5 (highest)","PERCALEF","% of population (crude rate)","GRC","Greece","2014","2014",83.3,,
"SRECGHQV","Good/very good health, total aged 15+, Income quintile 5 (highest)","PERCALEF","% of population (crude rate)","GRC","Greece","2015","2015",83,,
"SRECGHQV","Good/very good health, total aged 15+, Income quintile 5 (highest)","PERCALEF","% of population (crude rate)","GRC","Greece","2016","2016",82,,
"SRECGHQV","Good/very good health, total aged 15+, Income quintile 5 (highest)","PERCALEF","% of population (crude rate)","GRC","Greece","2017","2017",81.8,,
"SRECTO02","Good/very good health, total aged 15+, Low education (ISCED 0 to 2)","PERCALEF","% of population (crude rate)","CHL","Chile","2000","2000",46.8,,
"SRECTO02","Good/very good health, total aged 15+, Low education (ISCED 0 to 2)","PERCALEF","% of population (crude rate)","CHL","Chile","2003","2003",44.6,,
"SRECTO02","Good/very good health, total aged 15+, Low education (ISCED 0 to 2)","PERCALEF","% of population (crude rate)","CHL","Chile","2009","2009",47.6,,
"SRECTO02","Good/very good health, total aged 15+, Low education (ISCED 0 to 2)","PERCALEF","% of population (crude rate)","CHL","Chile","2011","2011",47.5,,
"SRECTO02","Good/very good health, total aged 15+, Low education (ISCED 0 to 2)","PERCALEF","% of population (crude rate)","CHL","Chile","2013","2013",58.4,"B","Break"
"SRECTO02","Good/very good health, total aged 15+, Low education (ISCED 0 to 2)","PERCALEF","% of population (crude rate)","CHL","Chile","2015","2015",39.6,,
"SRECTO02","Good/very good health, total aged 15+, Low education (ISCED 0 to 2)","PERCALEF","% of population (crude rate)","CHL","Chile","2017","2017",40.3,,
"SRECFE56","Good/very good health, females aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","GBR","United Kingdom","2005","2005",82.8,,
"SRECFE56","Good/very good health, females aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","GBR","United Kingdom","2006","2006",84.7,,
"SRECFE56","Good/very good health, females aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","GBR","United Kingdom","2007","2007",85.8,,
"SRECFE56","Good/very good health, females aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","GBR","United Kingdom","2008","2008",88.2,,
"SRECFE56","Good/very good health, females aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","GBR","United Kingdom","2009","2009",89.1,,
"SRECFE56","Good/very good health, females aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","GBR","United Kingdom","2010","2010",88.2,,
"SRECFE56","Good/very good health, females aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","GBR","United Kingdom","2011","2011",85.8,,
"SRECFE56","Good/very good health, females aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","GBR","United Kingdom","2012","2012",83.2,,
"SRECFE56","Good/very good health, females aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","GBR","United Kingdom","2013","2013",84.2,,
"SRECFE56","Good/very good health, females aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","GBR","United Kingdom","2014","2014",81.4,,
"SRECFE56","Good/very good health, females aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","GBR","United Kingdom","2015","2015",81.5,,
"SRECFE56","Good/very good health, females aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","GBR","United Kingdom","2016","2016",79.1,,
"SRECFE56","Good/very good health, females aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","GBR","United Kingdom","2017","2017",78.9,,
"SRECGHQO","Good/very good health, total aged 15+, Income quintile 1 (lowest)","PERCALEF","% of population (crude rate)","JPN","Japan","2001","2001",31,,
"SRECGHQO","Good/very good health, total aged 15+, Income quintile 1 (lowest)","PERCALEF","% of population (crude rate)","JPN","Japan","2004","2004",31,,
"SRECGHQO","Good/very good health, total aged 15+, Income quintile 1 (lowest)","PERCALEF","% of population (crude rate)","JPN","Japan","2007","2007",25,,
"SRECGHQO","Good/very good health, total aged 15+, Income quintile 1 (lowest)","PERCALEF","% of population (crude rate)","JPN","Japan","2010","2010",23.6,,
"SRECGHQO","Good/very good health, total aged 15+, Income quintile 1 (lowest)","PERCALEF","% of population (crude rate)","JPN","Japan","2013","2013",28.2,,
"SRECGHQO","Good/very good health, total aged 15+, Income quintile 1 (lowest)","PERCALEF","% of population (crude rate)","JPN","Japan","2016","2016",28,,
"SRECFE56","Good/very good health, females aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","GRC","Greece","2004","2004",94.5,,
"SRECFE56","Good/very good health, females aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","GRC","Greece","2005","2005",94.9,,
"SRECFE56","Good/very good health, females aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","GRC","Greece","2006","2006",94.5,,
"SRECFE56","Good/very good health, females aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","GRC","Greece","2007","2007",93.3,,
"SRECFE56","Good/very good health, females aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","GRC","Greece","2008","2008",92.9,,
"SRECFE56","Good/very good health, females aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","GRC","Greece","2009","2009",92.7,,
"SRECFE56","Good/very good health, females aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","GRC","Greece","2010","2010",94.8,,
"SRECFE56","Good/very good health, females aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","GRC","Greece","2011","2011",94,,
"SRECFE56","Good/very good health, females aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","GRC","Greece","2012","2012",89.7,,
"SRECFE56","Good/very good health, females aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","GRC","Greece","2013","2013",90.3,,
"SRECFE56","Good/very good health, females aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","GRC","Greece","2014","2014",89.9,,
"SRECFE56","Good/very good health, females aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","GRC","Greece","2015","2015",89.9,,
"SRECFE56","Good/very good health, females aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","GRC","Greece","2016","2016",89.4,,
"SRECFE56","Good/very good health, females aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","GRC","Greece","2017","2017",89.9,,
"SRECMA56","Good/very good health, males aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","ISL","Iceland","2004","2004",93.6,,
"SRECMA56","Good/very good health, males aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","ISL","Iceland","2005","2005",92.2,,
"SRECMA56","Good/very good health, males aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","ISL","Iceland","2006","2006",92.9,,
"SRECMA56","Good/very good health, males aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","ISL","Iceland","2007","2007",93,,
"SRECMA56","Good/very good health, males aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","ISL","Iceland","2008","2008",90.1,,
"SRECMA56","Good/very good health, males aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","ISL","Iceland","2009","2009",91,,
"SRECMA56","Good/very good health, males aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","ISL","Iceland","2010","2010",90.2,,
"SRECMA56","Good/very good health, males aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","ISL","Iceland","2011","2011",90.7,,
"SRECMA56","Good/very good health, males aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","ISL","Iceland","2012","2012",88.5,,
"SRECMA56","Good/very good health, males aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","ISL","Iceland","2013","2013",86.4,,
"SRECMA56","Good/very good health, males aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","ISL","Iceland","2014","2014",87.2,,
"SRECMA56","Good/very good health, males aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","ISL","Iceland","2015","2015",90.2,,
"SRECMA56","Good/very good health, males aged 15+, High education (ISCED 5 to 8)","PERCALEF","% of population (crude rate)","ISL","Iceland","2016","2016",88.2,,
"SRECFE02","Good/very good health, females aged 15+, Low education (ISCED 0 to 2)","PERCALEF","% of population (crude rate)","POL","Poland","2005","2005",29.2,,
